ano,rodada,data,time,elo
2024,1,2024-04-13,Internacional,1015.0
2024,1,2024-04-13,Bahia,985.0
2024,1,2024-04-13,Criciúma,1000.0
2024,1,2024-04-13,Juventude,1000.0
2024,1,2024-04-13,Fluminense,1000.0
2024,1,2024-04-13,Red Bull Bragantino,1000.0
2024,1,2024-04-13,São Paulo,985.0
2024,1,2024-04-13,Fortaleza,1015.0
2024,1,2024-04-14,Corinthians,1000.0
2024,1,2024-04-14,Atlético Mineiro,1000.0
2024,1,2024-04-14,Athletico Paranaense,1015.0
2024,1,2024-04-14,Cuiabá,985.0
2024,1,2024-04-14,Vasco da Gama,1015.0
2024,1,2024-04-14,Grêmio,985.0
2024,1,2024-04-14,Atlético Goianiense,985.0
2024,1,2024-04-14,Flamengo,1015.0
2024,1,2024-04-14,Cruzeiro,1015.0
2024,1,2024-04-14,Botafogo,985.0
2024,1,2024-04-14,Vitória,985.0
2024,1,2024-04-14,Palmeiras,1015.0
2024,2,2024-04-16,Bahia,1000.65
2024,2,2024-04-16,Fluminense,984.35
2024,2,2024-04-17,Red Bull Bragantino,1015.65
2024,2,2024-04-17,Vasco da Gama,999.35
2024,2,2024-04-17,Grêmio,1001.29
2024,2,2024-04-17,Athletico Paranaense,998.71
2024,2,2024-04-17,Palmeiras,1000.0
2024,2,2024-04-17,Internacional,1030.0
2024,2,2024-04-17,Juventude,1015.0
2024,2,2024-04-17,Corinthians,985.0
2024,2,2024-04-17,Fortaleza,1015.0
2024,2,2024-04-17,Cruzeiro,1015.0
2024,2,2024-04-17,Atlético Mineiro,1000.0
2024,2,2024-04-17,Criciúma,1000.0
2024,2,2024-04-17,Flamengo,1028.71
2024,2,2024-04-17,São Paulo,971.29
2024,2,2024-04-18,Botafogo,1000.0
2024,2,2024-04-18,Atlético Goianiense,970.0
2024,2,2024-06-05,Cuiabá,985.0
2024,2,2024-06-05,Vitória,985.0
2024,3,2024-04-20,Fluminense,1000.0
2024,3,2024-04-20,Vasco da Gama,983.71
2024,3,2024-04-20,Grêmio,1015.59
2024,3,2024-04-20,Cuiabá,970.7
2024,3,2024-04-20,Red Bull Bragantino,1029.33
2024,3,2024-04-20,Corinthians,971.32
2024,3,2024-04-20,Atlético Mineiro,1015.65
2024,3,2024-04-20,Cruzeiro,999.35
2024,3,2024-04-21,Palmeiras,1001.24
2024,3,2024-04-21,Flamengo,1027.47
2024,3,2024-04-21,Athletico Paranaense,1015.06
2024,3,2024-04-21,Internacional,1013.65
2024,3,2024-04-21,Vitória,985.68
2024,3,2024-04-21,Bahia,999.97
2024,3,2024-04-21,Botafogo,1015.65
2024,3,2024-04-21,Juventude,999.35
2024,3,2024-04-21,Atlético Goianiense,955.06
2024,3,2024-04-21,São Paulo,986.24
2024,3,2024-07-24,Criciúma,1000.65
2024,3,2024-07-24,Fortaleza,1014.35
2024,4,2024-04-27,Vasco da Gama,969.44
2024,4,2024-04-27,Criciúma,1014.92
2024,4,2024-04-27,Cuiabá,957.63
2024,4,2024-04-27,Atlético Mineiro,1028.72
2024,4,2024-04-27,Bahia,1015.65
2024,4,2024-04-27,Grêmio,999.92
2024,4,2024-04-28,Flamengo,1011.96
2024,4,2024-04-28,Botafogo,1031.16
2024,4,2024-04-28,Cruzeiro,1013.76
2024,4,2024-04-28,Vitória,971.27
2024,4,2024-04-28,Corinthians,987.56
2024,4,2024-04-28,Fluminense,983.76
2024,4,2024-04-28,Fortaleza,1015.0
2024,4,2024-04-28,Red Bull Bragantino,1028.68
2024,4,2024-04-28,Juventude,1000.03
2024,4,2024-04-28,Athletico Paranaense,1014.38
2024,4,2024-04-28,Internacional,1011.15
2024,4,2024-04-28,Atlético Goianiense,957.56
2024,4,2024-04-29,São Paulo,986.88
2024,4,2024-04-29,Palmeiras,1000.59
2024,5,2024-05-04,Fluminense,985.69
2024,5,2024-05-04,Atlético Mineiro,1026.79
2024,5,2024-05-04,Red Bull Bragantino,1027.96
2024,5,2024-05-04,Flamengo,1012.68
2024,5,2024-05-04,Corinthians,988.74
2024,5,2024-05-04,Fortaleza,1013.82
2024,5,2024-05-05,Vitória,956.94
2024,5,2024-05-05,São Paulo,1001.21
2024,5,2024-05-05,Athletico Paranaense,1027.45
2024,5,2024-05-05,Vasco da Gama,956.37
2024,5,2024-05-05,Cuiabá,944.48
2024,5,2024-05-05,Palmeiras,1013.74
2024,5,2024-05-05,Botafogo,1015.49
2024,5,2024-05-05,Bahia,1031.32
2024,5,2024-06-05,Juventude,1013.21
2024,5,2024-06-05,Atlético Goianiense,944.39
2024,5,2024-08-28,Cruzeiro,1013.65
2024,5,2024-08-28,Internacional,1011.26
2024,5,2024-09-25,Grêmio,985.56
2024,5,2024-09-25,Criciúma,1029.27
2024,6,2024-05-11,Flamengo,1026.65
2024,6,2024-05-11,Corinthians,974.77
2024,6,2024-05-12,Fortaleza,1013.89
2024,6,2024-05-12,Botafogo,1015.42
2024,6,2024-05-12,Palmeiras,999.34
2024,6,2024-05-12,Athletico Paranaense,1041.86
2024,6,2024-05-12,Atlético Goianiense,932.34
2024,6,2024-05-12,Cruzeiro,1025.7
2024,6,2024-05-12,Vasco da Gama,971.39
2024,6,2024-05-12,Vitória,941.91
2024,6,2024-05-12,Bahia,1046.17
2024,6,2024-05-12,Red Bull Bragantino,1013.1
2024,6,2024-05-13,São Paulo,1015.54
2024,6,2024-05-13,Fluminense,971.36
2024,6,2024-06-09,Criciúma,1010.68
2024,6,2024-06-09,Cuiabá,963.07
2024,6,2024-08-14,Internacional,1026.34
2024,6,2024-08-14,Juventude,998.12
2024,6,2024-10-09,Atlético Mineiro,1040.02
2024,6,2024-10-09,Grêmio,972.33
2024,7,2024-06-01,Grêmio,959.09
2024,7,2024-06-01,Red Bull Bragantino,1026.35
2024,7,2024-06-01,Vitória,926.5
2024,7,2024-06-01,Atlético Goianiense,947.75
2024,7,2024-06-01,Cuiabá,950.77
2024,7,2024-06-01,Internacional,1038.64
2024,7,2024-06-01,Fluminense,972.52
2024,7,2024-06-01,Juventude,996.97
2024,7,2024-06-01,Corinthians,961.52
2024,7,2024-06-01,Botafogo,1028.67
2024,7,2024-06-02,Criciúma,995.19
2024,7,2024-06-02,Palmeiras,1014.83
2024,7,2024-06-02,Atlético Mineiro,1040.28
2024,7,2024-06-02,Bahia,1045.9
2024,7,2024-06-02,Vasco da Gama,958.76
2024,7,2024-06-02,Flamengo,1039.28
2024,7,2024-06-02,Fortaleza,1030.09
2024,7,2024-06-02,Athletico Paranaense,1025.65
2024,7,2024-06-02,São Paulo,1030.98
2024,7,2024-06-02,Cruzeiro,1010.26
2024,8,2024-06-11,Juventude,993.97
2024,8,2024-06-11,Vitória,929.5
2024,8,2024-06-11,Atlético Goianiense,948.35
2024,8,2024-06-11,Corinthians,960.92
2024,8,2024-06-11,Botafogo,1041.27
2024,8,2024-06-11,Fluminense,959.92
2024,8,2024-06-11,Red Bull Bragantino,1011.95
2024,8,2024-06-11,Atlético Mineiro,1054.68
2024,8,2024-06-13,Cruzeiro,1022.72
2024,8,2024-06-13,Cuiabá,938.31
2024,8,2024-06-13,Athletico Paranaense,1039.34
2024,8,2024-06-13,Criciúma,981.5
2024,8,2024-06-13,Flamengo,1050.88
2024,8,2024-06-13,Grêmio,947.49
2024,8,2024-06-13,Internacional,1038.31
2024,8,2024-06-13,São Paulo,1031.31
2024,8,2024-06-13,Palmeiras,1027.43
2024,8,2024-06-13,Vasco da Gama,946.16
2024,8,2024-06-13,Bahia,1060.22
2024,8,2024-06-13,Fortaleza,1015.78
2024,9,2024-06-15,Red Bull Bragantino,1026.18
2024,9,2024-06-15,Juventude,979.74
2024,9,2024-06-15,Fluminense,944.42
2024,9,2024-06-15,Atlético Goianiense,963.84
2024,9,2024-06-16,Corinthians,963.92
2024,9,2024-06-16,São Paulo,1028.31
2024,9,2024-06-16,Vitória,949.05
2024,9,2024-06-16,Internacional,1018.76
2024,9,2024-06-16,Athletico Paranaense,1039.84
2024,9,2024-06-16,Flamengo,1050.38
2024,9,2024-06-16,Cuiabá,956.6
2024,9,2024-06-16,Fortaleza,997.49
2024,9,2024-06-16,Criciúma,984.84
2024,9,2024-06-16,Bahia,1056.88
2024,9,2024-06-16,Grêmio,936.44
2024,9,2024-06-16,Botafogo,1052.31
2024,9,2024-06-16,Vasco da Gama,949.41
2024,9,2024-06-16,Cruzeiro,1019.46
2024,9,2024-06-17,Atlético Mineiro,1038.51
2024,9,2024-06-17,Palmeiras,1043.6
2024,10,2024-06-19,Botafogo,1051.77
2024,10,2024-06-19,Athletico Paranaense,1040.38
2024,10,2024-06-19,Atlético Goianiense,949.75
2024,10,2024-06-19,Criciúma,998.94
2024,10,2024-06-19,São Paulo,1010.26
2024,10,2024-06-19,Cuiabá,974.66
2024,10,2024-06-19,Juventude,993.44
2024,10,2024-06-19,Vasco da Gama,935.72
2024,10,2024-06-19,Fortaleza,1009.88
2024,10,2024-06-19,Grêmio,924.05
2024,10,2024-06-19,Cruzeiro,1031.27
2024,10,2024-06-19,Fluminense,932.61
2024,10,2024-06-19,Internacional,1031.41
2024,10,2024-06-19,Corinthians,951.27
2024,10,2024-06-20,Vitória,967.83
2024,10,2024-06-20,Atlético Mineiro,1019.73
2024,10,2024-06-20,Flamengo,1065.66
2024,10,2024-06-20,Bahia,1041.6
2024,10,2024-06-20,Palmeiras,1057.85
2024,10,2024-06-20,Red Bull Bragantino,1011.93
2024,11,2024-06-22,Criciúma,1016.2
2024,11,2024-06-22,Botafogo,1034.51
2024,11,2024-06-22,Grêmio,913.54
2024,11,2024-06-22,Internacional,1041.92
2024,11,2024-06-22,Cuiabá,973.58
2024,11,2024-06-22,Atlético Goianiense,950.82
2024,11,2024-06-22,Vasco da Gama,953.89
2024,11,2024-06-22,São Paulo,992.09
2024,11,2024-06-23,Bahia,1056.15
2024,11,2024-06-23,Cruzeiro,1016.72
2024,11,2024-06-23,Athletico Paranaense,1036.61
2024,11,2024-06-23,Corinthians,955.03
2024,11,2024-06-23,Fluminense,923.09
2024,11,2024-06-23,Flamengo,1075.19
2024,11,2024-06-23,Palmeiras,1070.1
2024,11,2024-06-23,Juventude,981.19
2024,11,2024-06-23,Red Bull Bragantino,1025.04
2024,11,2024-06-23,Vitória,954.72
2024,11,2024-06-23,Atlético Mineiro,1019.3
2024,11,2024-06-23,Fortaleza,1010.3
2024,12,2024-06-26,Botafogo,1049.1
2024,12,2024-06-26,Red Bull Bragantino,1010.44
2024,12,2024-06-26,Cruzeiro,1032.58
2024,12,2024-06-26,Athletico Paranaense,1020.75
2024,12,2024-06-26,Juventude,1000.15
2024,12,2024-06-26,Flamengo,1056.22
2024,12,2024-06-26,Corinthians,955.83
2024,12,2024-06-26,Cuiabá,972.78
2024,12,2024-06-26,Atlético Goianiense,949.22
2024,12,2024-06-26,Grêmio,915.15
2024,12,2024-06-26,Bahia,1066.86
2024,12,2024-06-26,Vasco da Gama,943.18
2024,12,2024-06-26,Internacional,1025.94
2024,12,2024-06-26,Atlético Mineiro,1035.28
2024,12,2024-06-26,Fortaleza,1027.86
2024,12,2024-06-26,Palmeiras,1052.54
2024,12,2024-06-27,Fluminense,909.45
2024,12,2024-06-27,Vitória,968.36
2024,12,2024-06-27,São Paulo,1008.13
2024,12,2024-06-27,Criciúma,1000.16
2024,13,2024-06-29,Cuiabá,974.4
2024,13,2024-06-29,Red Bull Bragantino,1008.83
2024,13,2024-06-29,Vasco da Gama,947.61
2024,13,2024-06-29,Botafogo,1044.67
2024,13,2024-06-30,Atlético Mineiro,1031.64
2024,13,2024-06-30,Atlético Goianiense,952.86
2024,13,2024-06-30,Fortaleza,1041.66
2024,13,2024-06-30,Juventude,986.34
2024,13,2024-06-30,São Paulo,1025.64
2024,13,2024-06-30,Bahia,1049.35
2024,13,2024-06-30,Grêmio,929.9
2024,13,2024-06-30,Fluminense,894.7
2024,13,2024-06-30,Flamengo,1070.2
2024,13,2024-06-30,Cruzeiro,1018.6
2024,13,2024-06-30,Criciúma,1001.27
2024,13,2024-06-30,Internacional,1024.83
2024,13,2024-06-30,Vitória,955.61
2024,13,2024-06-30,Athletico Paranaense,1033.51
2024,13,2024-07-01,Palmeiras,1063.47
2024,13,2024-07-01,Corinthians,944.9
2024,14,2024-07-03,Cuiabá,962.39
2024,14,2024-07-03,Botafogo,1056.67
2024,14,2024-07-03,Criciúma,1017.02
2024,14,2024-07-03,Cruzeiro,1002.85
2024,14,2024-07-03,Vasco da Gama,966.58
2024,14,2024-07-03,Fortaleza,1022.7
2024,14,2024-07-03,Atlético Mineiro,1018.29
2024,14,2024-07-03,Flamengo,1083.55
2024,14,2024-07-03,Athletico Paranaense,1018.17
2024,14,2024-07-03,São Paulo,1040.98
2024,14,2024-07-03,Red Bull Bragantino,1021.43
2024,14,2024-07-03,Atlético Goianiense,940.26
2024,14,2024-07-04,Grêmio,935.4
2024,14,2024-07-04,Palmeiras,1057.97
2024,14,2024-07-04,Bahia,1061.66
2024,14,2024-07-04,Juventude,974.03
2024,14,2024-07-04,Fluminense,900.07
2024,14,2024-07-04,Internacional,1019.46
2024,14,2024-07-04,Corinthians,960.37
2024,14,2024-07-04,Vitória,940.15
2024,15,2024-07-06,São Paulo,1055.14
2024,15,2024-07-06,Red Bull Bragantino,1007.27
2024,15,2024-07-06,Flamengo,1078.52
2024,15,2024-07-06,Cuiabá,967.42
2024,15,2024-07-07,Fortaleza,1032.62
2024,15,2024-07-07,Fluminense,890.15
2024,15,2024-07-07,Cruzeiro,1016.02
2024,15,2024-07-07,Corinthians,947.19
2024,15,2024-07-07,Juventude,987.37
2024,15,2024-07-07,Grêmio,922.06
2024,15,2024-07-07,Internacional,1002.2
2024,15,2024-07-07,Vasco da Gama,983.84
2024,15,2024-07-07,Palmeiras,1073.13
2024,15,2024-07-07,Bahia,1046.5
2024,15,2024-07-07,Vitória,958.41
2024,15,2024-07-07,Criciúma,998.75
2024,15,2024-07-07,Atlético Goianiense,928.57
2024,15,2024-07-07,Athletico Paranaense,1029.86
2024,15,2024-07-07,Botafogo,1070.02
2024,15,2024-07-07,Atlético Mineiro,1004.94
2024,16,2024-07-10,Grêmio,911.02
2024,16,2024-07-10,Cruzeiro,1027.06
2024,16,2024-07-10,Athletico Paranaense,1015.58
2024,16,2024-07-10,Bahia,1060.78
2024,16,2024-07-10,Vasco da Gama,997.27
2024,16,2024-07-10,Corinthians,933.77
2024,16,2024-07-11,Palmeiras,1082.23
2024,16,2024-07-11,Atlético Goianiense,919.47
2024,16,2024-07-11,Flamengo,1061.55
2024,16,2024-07-11,Fortaleza,1049.59
2024,16,2024-07-11,Criciúma,994.21
2024,16,2024-07-11,Fluminense,894.69
2024,16,2024-07-11,Vitória,948.07
2024,16,2024-07-11,Botafogo,1080.36
2024,16,2024-07-11,Atlético Mineiro,1022.1
2024,16,2024-07-11,São Paulo,1037.98
2024,16,2024-09-05,Cuiabá,968.28
2024,16,2024-09-05,Juventude,986.51
2024,16,2024-09-25,Red Bull Bragantino,1007.05
2024,16,2024-09-25,Internacional,1002.42
2024,17,2024-07-13,Cruzeiro,1041.2
2024,17,2024-07-13,Red Bull Bragantino,992.92
2024,17,2024-07-13,Bahia,1041.88
2024,17,2024-07-13,Cuiabá,987.19
2024,17,2024-07-16,Juventude,988.04
2024,17,2024-07-16,Atlético Mineiro,1020.57
2024,17,2024-07-16,Corinthians,951.35
2024,17,2024-07-16,Criciúma,976.63
2024,17,2024-07-17,Atlético Goianiense,907.77
2024,17,2024-07-17,Vasco da Gama,1008.96
2024,17,2024-07-17,São Paulo,1047.73
2024,17,2024-07-17,Grêmio,901.27
2024,17,2024-07-17,Fortaleza,1060.32
2024,17,2024-07-17,Vitória,937.33
2024,17,2024-07-17,Botafogo,1095.44
2024,17,2024-07-17,Palmeiras,1067.15
2024,17,2024-10-22,Fluminense,914.71
2024,17,2024-10-22,Athletico Paranaense,995.56
2024,17,2024-10-30,Internacional,1004.95
2024,17,2024-10-30,Flamengo,1059.02
2024,18,2024-07-20,Flamengo,1070.53
2024,18,2024-07-20,Criciúma,965.12
2024,18,2024-07-20,Botafogo,1106.62
2024,18,2024-07-20,Internacional,993.77
2024,18,2024-07-20,Palmeiras,1081.03
2024,18,2024-07-20,Cruzeiro,1027.32
2024,18,2024-07-21,Grêmio,917.82
2024,18,2024-07-21,Vitória,920.78
2024,18,2024-07-21,Bahia,1023.06
2024,18,2024-07-21,Corinthians,970.17
2024,18,2024-07-21,Atlético Mineiro,1035.06
2024,18,2024-07-21,Vasco da Gama,994.46
2024,18,2024-07-21,Red Bull Bragantino,1008.03
2024,18,2024-07-21,Athletico Paranaense,980.45
2024,18,2024-07-21,Fortaleza,1069.13
2024,18,2024-07-21,Atlético Goianiense,898.97
2024,18,2024-07-21,Juventude,990.59
2024,18,2024-07-21,São Paulo,1045.18
2024,18,2024-07-21,Cuiabá,969.1
2024,18,2024-07-21,Fluminense,932.8
2024,19,2024-07-24,Cruzeiro,1040.74
2024,19,2024-07-24,Juventude,977.17
2024,19,2024-07-24,São Paulo,1047.81
2024,19,2024-07-24,Botafogo,1104.0
2024,19,2024-07-24,Vitória,911.87
2024,19,2024-07-24,Flamengo,1079.43
2024,19,2024-07-24,Fluminense,953.83
2024,19,2024-07-24,Palmeiras,1059.99
2024,19,2024-07-24,Atlético Goianiense,904.11
2024,19,2024-07-24,Bahia,1017.92
2024,19,2024-07-25,Corinthians,967.93
2024,19,2024-07-25,Grêmio,920.07
2024,19,2024-08-28,Criciúma,981.96
2024,19,2024-08-28,Red Bull Bragantino,991.19
2024,19,2024-09-11,Internacional,1011.97
2024,19,2024-09-11,Fortaleza,1050.93
2024,19,2024-10-24,Vasco da Gama,1008.37
2024,19,2024-10-24,Cuiabá,955.19
2024,19,2024-11-16,Athletico Paranaense,997.79
2024,19,2024-11-16,Atlético Mineiro,1017.73
2024,20,2024-07-27,Juventude,962.38
2024,20,2024-07-27,Criciúma,996.76
2024,20,2024-07-27,Palmeiras,1038.96
2024,20,2024-07-27,Vitória,932.91
2024,20,2024-07-27,Bahia,1017.66
2024,20,2024-07-27,Internacional,1012.23
2024,20,2024-07-27,Botafogo,1086.3
2024,20,2024-07-27,Cruzeiro,1058.44
2024,20,2024-07-27,Fortaleza,1065.79
2024,20,2024-07-27,São Paulo,1032.94
2024,20,2024-07-28,Red Bull Bragantino,974.58
