ano,rodada,data,time,elo
2019,1,2019-04-27,São Paulo,1015.0
2019,1,2019-04-27,Botafogo,985.0
2019,1,2019-04-27,Chapecoense,1015.0
2019,1,2019-04-27,Internacional,985.0
2019,1,2019-04-27,Atlético Mineiro,1015.0
2019,1,2019-04-27,Avaí,985.0
2019,1,2019-04-27,Flamengo,1015.0
2019,1,2019-04-27,Cruzeiro,985.0
2019,1,2019-04-28,Grêmio,985.0
2019,1,2019-04-28,Santos Fc,1015.0
2019,1,2019-04-28,Bahia,1015.0
2019,1,2019-04-28,Corinthians,985.0
2019,1,2019-04-28,Athletico Paranaense,1015.0
2019,1,2019-04-28,Vasco da Gama,985.0
2019,1,2019-04-28,Ceará,1015.0
2019,1,2019-04-28,Csa,985.0
2019,1,2019-04-28,Palmeiras,1015.0
2019,1,2019-04-28,Fortaleza,985.0
2019,1,2019-04-28,Fluminense,985.0
2019,1,2019-04-28,Goiás,1015.0
2019,2,2019-05-01,Internacional,1001.29
2019,2,2019-05-01,Flamengo,998.71
2019,2,2019-05-01,Csa,986.29
2019,2,2019-05-01,Palmeiras,1013.71
2019,2,2019-05-01,Corinthians,1001.29
2019,2,2019-05-01,Chapecoense,998.71
2019,2,2019-05-01,Avaí,985.0
2019,2,2019-05-01,Grêmio,985.0
2019,2,2019-05-01,Cruzeiro,1001.29
2019,2,2019-05-01,Ceará,998.71
2019,2,2019-05-01,Vasco da Gama,971.29
2019,2,2019-05-01,Atlético Mineiro,1028.71
2019,2,2019-05-01,Goiás,1000.0
2019,2,2019-05-01,São Paulo,1030.0
2019,2,2019-05-01,Fortaleza,1001.29
2019,2,2019-05-01,Athletico Paranaense,998.71
2019,2,2019-05-02,Santos Fc,1028.71
2019,2,2019-05-02,Fluminense,971.29
2019,2,2019-05-02,Botafogo,1001.29
2019,2,2019-05-02,Bahia,998.71
2019,3,2019-05-04,Vasco da Gama,972.58
2019,3,2019-05-04,Corinthians,1000.0
2019,3,2019-05-04,Palmeiras,1028.17
2019,3,2019-05-04,Internacional,986.83
2019,3,2019-05-04,Ceará,985.0
2019,3,2019-05-04,Atlético Mineiro,1042.42
2019,3,2019-05-05,Chapecoense,998.71
2019,3,2019-05-05,Athletico Paranaense,998.71
2019,3,2019-05-05,São Paulo,1028.65
2019,3,2019-05-05,Flamengo,1000.06
2019,3,2019-05-05,Botafogo,1016.29
2019,3,2019-05-05,Fortaleza,986.29
2019,3,2019-05-05,Csa,988.11
2019,3,2019-05-05,Santos Fc,1026.89
2019,3,2019-05-05,Cruzeiro,1016.24
2019,3,2019-05-05,Goiás,985.06
2019,3,2019-05-05,Grêmio,969.41
2019,3,2019-05-05,Fluminense,986.88
2019,3,2019-05-05,Bahia,1013.12
2019,3,2019-05-05,Avaí,970.59
2019,4,2019-05-11,Fluminense,973.15
2019,4,2019-05-11,Botafogo,1030.03
2019,4,2019-05-11,Corinthians,998.68
2019,4,2019-05-11,Grêmio,970.73
2019,4,2019-05-11,Goiás,1000.05
2019,4,2019-05-11,Ceará,970.0
2019,4,2019-05-12,Flamengo,1015.0
2019,4,2019-05-12,Chapecoense,983.77
2019,4,2019-05-12,Internacional,1003.09
2019,4,2019-05-12,Cruzeiro,999.97
2019,4,2019-05-12,Santos Fc,1039.56
2019,4,2019-05-12,Vasco da Gama,959.91
2019,4,2019-05-12,Atlético Mineiro,1026.8
2019,4,2019-05-12,Palmeiras,1043.79
2019,4,2019-05-12,Athletico Paranaense,1014.33
2019,4,2019-05-12,Bahia,997.49
2019,4,2019-05-12,Avaí,971.35
2019,4,2019-05-12,Csa,987.36
2019,4,2019-05-12,Fortaleza,973.11
