ano,rodada,mandante,visitante,gol_prev_mandante,gol_prev_visitante,previsao,gol_time_mandante,gol_time_visitante,data,local,pontos_prev_mandante,pontos_prev_visitante,pontos_real_mandante,pontos_real_visitante,erro_mandante,erro_visitante
2020,6,Botafogo,Internacional,0,1,Visitante,0,2,2020-08-29 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,0,3,0,0
2020,6,Fluminense,Vasco da Gama,0,1,Visitante,2,1,2020-08-29 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,3,0,-3,3
2020,6,Bahia,Palmeiras,0,0,Empate,1,1,2020-08-29 00:00:00,Pituaçu - Salvador - BA,1,1,1,1,0,0
2020,6,Fortaleza,Red Bull Bragantino,0,0,Empate,3,0,2020-08-29 00:00:00,Arena Castelão - Fortaleza - CE,1,1,3,0,-2,1
2020,6,São Paulo,Corinthians,1,0,Mandante,2,1,2020-08-30 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2020,6,Santos Fc,Flamengo,0,0,Empate,0,1,2020-08-30 00:00:00,Vila Belmiro - Santos - SP,1,1,0,3,1,-2
2020,6,Coritiba,Sport Recife,0,0,Empate,1,0,2020-08-30 00:00:00,Couto Pereira - Curitiba - PR,1,1,3,0,-2,1
2020,6,Atlético Goianiense,Ceará,0,0,Empate,0,2,2020-08-30 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,1,1,0,3,1,-2
2020,6,Atlético Mineiro,Athletico Paranaense,1,0,Mandante,0,2,2020-11-18 00:00:00,Mineirão - Belo Horizonte - MG,3,0,0,3,3,-3
2020,6,Grêmio,Goiás,1,0,Mandante,2,1,2020-11-30 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,3,0,0,0
2020,7,Ceará,Fortaleza,0,0,Empate,1,0,2020-09-02 00:00:00,Arena Castelão - Fortaleza - CE,1,1,3,0,-2,1
2020,7,Goiás,Corinthians,0,1,Visitante,1,2,2020-09-02 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,0,3,0,0
2020,7,Fluminense,Atlético Goianiense,1,0,Mandante,1,1,2020-09-02 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,1,1,2,-1
2020,7,Botafogo,Coritiba,0,0,Empate,0,0,2020-09-02 00:00:00,Nilton Santos - Rio de Janeiro - RJ,1,1,1,1,0,0
2020,7,Bahia,Flamengo,0,0,Empate,3,5,2020-09-02 00:00:00,Pituaçu - Salvador - BA,1,1,0,3,1,-2
2020,7,Athletico Paranaense,Red Bull Bragantino,1,0,Mandante,1,1,2020-09-02 00:00:00,Arena da Baixada - Curitiba - PR,3,0,1,1,2,-1
2020,7,Palmeiras,Internacional,0,1,Visitante,1,1,2020-09-02 00:00:00,Allianz Parque - Sao Paulo - SP,0,3,1,1,-1,2
2020,7,Santos Fc,Vasco da Gama,0,1,Visitante,2,2,2020-09-02 00:00:00,Vila Belmiro - Santos - SP,0,3,1,1,-1,2
2020,7,Grêmio,Sport Recife,1,0,Mandante,1,2,2020-09-03 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,0,3,3,-3
2020,7,Atlético Mineiro,São Paulo,0,1,Visitante,3,0,2020-09-03 00:00:00,Mineirão - Belo Horizonte - MG,0,3,3,0,-3,3
2020,8,Flamengo,Fortaleza,1,0,Mandante,2,1,2020-09-05 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,8,Corinthians,Botafogo,0,0,Empate,2,2,2020-09-05 00:00:00,Neo Química Arena - Sao Paulo - SP,1,1,1,1,0,0
2020,8,Ceará,Santos Fc,1,0,Mandante,0,1,2020-09-05 00:00:00,Arena Castelão - Fortaleza - CE,3,0,0,3,3,-3
2020,8,Red Bull Bragantino,Palmeiras,0,1,Visitante,1,2,2020-09-06 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,0,3,0,3,0,0
2020,8,São Paulo,Fluminense,0,0,Empate,3,1,2020-09-06 00:00:00,Morumbi - Sao Paulo - SP,1,1,3,0,-2,1
2020,8,Internacional,Bahia,1,0,Mandante,2,2,2020-09-06 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,1,1,2,-1
2020,8,Vasco da Gama,Athletico Paranaense,1,0,Mandante,1,0,2020-09-06 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,8,Atlético Goianiense,Grêmio,0,1,Visitante,1,1,2020-09-06 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,0,3,1,1,-1,2
2020,8,Sport Recife,Goiás,1,0,Mandante,2,1,2020-09-06 00:00:00,Ilha do Retiro - Recife - PE,3,0,3,0,0,0
2020,8,Coritiba,Atlético Mineiro,0,1,Visitante,0,1,2020-09-06 00:00:00,Couto Pereira - Curitiba - PR,0,3,0,3,0,0
2020,9,Athletico Paranaense,Botafogo,0,0,Empate,1,1,2020-09-09 00:00:00,Arena da Baixada - Curitiba - PR,1,1,1,1,0,0
2020,9,Fortaleza,Sport Recife,0,0,Empate,1,0,2020-09-09 00:00:00,Arena Castelão - Fortaleza - CE,1,1,3,0,-2,1
2020,9,Goiás,Coritiba,0,1,Visitante,3,3,2020-09-09 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2020,9,São Paulo,Red Bull Bragantino,1,0,Mandante,1,1,2020-09-09 00:00:00,Morumbi - Sao Paulo - SP,3,0,1,1,2,-1
2020,9,Santos Fc,Atlético Mineiro,0,1,Visitante,3,1,2020-09-09 00:00:00,Vila Belmiro - Santos - SP,0,3,3,0,-3,3
2020,9,Fluminense,Flamengo,0,1,Visitante,1,2,2020-09-09 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,0,3,0,0
2020,9,Corinthians,Palmeiras,0,1,Visitante,0,2,2020-09-10 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,0,3,0,0
2020,9,Internacional,Ceará,1,0,Mandante,2,0,2020-09-10 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,3,0,0,0
2020,9,Bahia,Grêmio,0,0,Empate,0,2,2020-09-10 00:00:00,Pituaçu - Salvador - BA,1,1,0,3,1,-2
2020,9,Vasco da Gama,Atlético Goianiense,1,0,Mandante,1,2,2020-09-10 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,0,3,3,-3
2020,10,Athletico Paranaense,Coritiba,1,0,Mandante,1,0,2020-09-12 00:00:00,Arena da Baixada - Curitiba - PR,3,0,3,0,0,0
2020,10,Santos Fc,São Paulo,0,0,Empate,2,2,2020-09-12 00:00:00,Vila Belmiro - Santos - SP,1,1,1,1,0,0
2020,10,Grêmio,Fortaleza,1,0,Mandante,1,1,2020-09-13 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,1,1,2,-1
2020,10,Fluminense,Corinthians,0,0,Empate,2,1,2020-09-13 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,3,0,-2,1
2020,10,Bahia,Atlético Goianiense,0,0,Empate,0,1,2020-09-13 00:00:00,Pituaçu - Salvador - BA,1,1,0,3,1,-2
2020,10,Atlético Mineiro,Red Bull Bragantino,1,0,Mandante,2,1,2020-09-13 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2020,10,Ceará,Flamengo,0,1,Visitante,2,0,2020-09-13 00:00:00,Arena Castelão - Fortaleza - CE,0,3,3,0,-3,3
2020,10,Goiás,Internacional,0,1,Visitante,1,0,2020-09-13 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,3,0,-3,3
2020,10,Palmeiras,Sport Recife,1,0,Mandante,2,2,2020-09-13 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,1,1,2,-1
2020,10,Botafogo,Vasco da Gama,0,1,Visitante,2,3,2020-09-13 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,0,3,0,0
2020,11,São Paulo,Athletico Paranaense,1,0,Mandante,1,0,2020-08-26 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2020,11,Corinthians,Bahia,0,0,Empate,3,2,2020-09-16 00:00:00,Neo Química Arena - Sao Paulo - SP,1,1,3,0,-2,1
2020,11,Red Bull Bragantino,Ceará,0,1,Visitante,4,2,2020-09-19 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,0,3,3,0,-3,3
2020,11,Fortaleza,Internacional,0,1,Visitante,1,0,2020-09-19 00:00:00,Arena Castelão - Fortaleza - CE,0,3,3,0,-3,3
2020,11,Atlético Goianiense,Atlético Mineiro,0,0,Empate,3,4,2020-09-19 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,1,1,0,3,1,-2
2020,11,Coritiba,Vasco da Gama,0,1,Visitante,1,0,2020-09-20 00:00:00,Couto Pereira - Curitiba - PR,0,3,3,0,-3,3
2020,11,Grêmio,Palmeiras,0,1,Visitante,1,1,2020-09-20 00:00:00,Arena do Grêmio - Porto Alegre - RS,0,3,1,1,-1,2
2020,11,Botafogo,Santos Fc,0,1,Visitante,0,0,2020-09-20 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,1,1,-1,2
2020,11,Sport Recife,Fluminense,0,1,Visitante,1,0,2020-09-20 00:00:00,Ilha do Retiro - Recife - PE,0,3,3,0,-3,3
2020,11,Flamengo,Goiás,1,0,Mandante,2,1,2020-10-13 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,12,Sport Recife,Corinthians,0,0,Empate,1,0,2020-09-23 00:00:00,Ilha do Retiro - Recife - PE,1,1,3,0,-2,1
2020,12,Athletico Paranaense,Bahia,0,0,Empate,1,0,2020-09-26 00:00:00,Arena da Baixada - Curitiba - PR,1,1,3,0,-2,1
2020,12,Internacional,São Paulo,0,1,Visitante,1,1,2020-09-26 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,1,1,-1,2
2020,12,Atlético Mineiro,Grêmio,0,0,Empate,3,1,2020-09-26 00:00:00,Mineirão - Belo Horizonte - MG,1,1,3,0,-2,1
2020,12,Vasco da Gama,Red Bull Bragantino,1,0,Mandante,1,1,2020-09-27 00:00:00,São Januário - Rio de Janeiro - RJ,3,0,1,1,2,-1
2020,12,Palmeiras,Flamengo,0,0,Empate,1,1,2020-09-27 00:00:00,Allianz Parque - Sao Paulo - SP,1,1,1,1,0,0
2020,12,Ceará,Goiás,1,0,Mandante,2,2,2020-09-27 00:00:00,Arena Castelão - Fortaleza - CE,3,0,1,1,2,-1
2020,12,Atlético Goianiense,Botafogo,0,0,Empate,1,1,2020-09-27 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,1,1,1,1,0,0
2020,12,Santos Fc,Fortaleza,0,0,Empate,1,1,2020-09-27 00:00:00,Vila Belmiro - Santos - SP,1,1,1,1,0,0
2020,12,Fluminense,Coritiba,1,0,Mandante,4,0,2020-09-28 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,13,Grêmio,Internacional,0,1,Visitante,1,1,2020-10-03 00:00:00,Arena do Grêmio - Porto Alegre - RS,0,3,1,1,-1,2
2020,13,Palmeiras,Ceará,1,0,Mandante,2,1,2020-10-03 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2020,13,Red Bull Bragantino,Corinthians,0,0,Empate,0,0,2020-10-03 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,1,1,1,1,0,0
2020,13,Botafogo,Fluminense,0,1,Visitante,1,1,2020-10-04 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,1,1,-1,2
2020,13,Flamengo,Athletico Paranaense,1,0,Mandante,3,1,2020-10-04 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,13,Coritiba,São Paulo,0,1,Visitante,1,1,2020-10-04 00:00:00,Couto Pereira - Curitiba - PR,0,3,1,1,-1,2
2020,13,Fortaleza,Atlético Goianiense,0,0,Empate,0,0,2020-10-04 00:00:00,Arena Castelão - Fortaleza - CE,1,1,1,1,0,0
2020,13,Goiás,Santos Fc,0,1,Visitante,2,3,2020-10-04 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,0,3,0,0
2020,13,Bahia,Sport Recife,0,1,Visitante,1,2,2020-10-04 00:00:00,Pituaçu - Salvador - BA,0,3,0,3,0,0
2020,13,Atlético Mineiro,Vasco da Gama,1,0,Mandante,4,1,2020-10-04 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2020,14,Corinthians,Santos Fc,0,1,Visitante,1,1,2020-10-07 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,1,1,-1,2
2020,14,Grêmio,Coritiba,1,0,Mandante,2,1,2020-10-07 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,3,0,0,0
2020,14,Bahia,Vasco da Gama,0,1,Visitante,3,0,2020-10-07 00:00:00,Pituaçu - Salvador - BA,0,3,3,0,-3,3
2020,14,Flamengo,Sport Recife,1,0,Mandante,3,0,2020-10-07 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,14,São Paulo,Atlético Goianiense,1,0,Mandante,3,0,2020-10-07 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2020,14,Goiás,Fluminense,0,1,Visitante,2,4,2020-10-07 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,0,3,0,0
2020,14,Botafogo,Palmeiras,0,1,Visitante,2,1,2020-10-07 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,3,0,-3,3
2020,14,Fortaleza,Atlético Mineiro,0,1,Visitante,2,1,2020-10-07 00:00:00,Arena Castelão - Fortaleza - CE,0,3,3,0,-3,3
2020,14,Athletico Paranaense,Ceará,0,0,Empate,0,0,2020-10-08 00:00:00,Arena da Baixada - Curitiba - PR,1,1,1,1,0,0
2020,14,Red Bull Bragantino,Internacional,0,1,Visitante,0,2,2020-10-08 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,0,3,0,3,0,0
2020,15,Vasco da Gama,Flamengo,0,1,Visitante,1,2,2020-10-10 00:00:00,São Januário - Rio de Janeiro - RJ,0,3,0,3,0,0
2020,15,Palmeiras,São Paulo,0,0,Empate,0,2,2020-10-10 00:00:00,Allianz Parque - Sao Paulo - SP,1,1,0,3,1,-2
2020,15,Coritiba,Fortaleza,0,1,Visitante,0,0,2020-10-10 00:00:00,Couto Pereira - Curitiba - PR,0,3,1,1,-1,2
2020,15,Atlético Mineiro,Goiás,1,0,Mandante,3,0,2020-10-10 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2020,15,Santos Fc,Grêmio,0,0,Empate,2,1,2020-10-11 00:00:00,Vila Belmiro - Santos - SP,1,1,3,0,-2,1
2020,15,Fluminense,Bahia,1,0,Mandante,1,0,2020-10-11 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,3,0,0,0
2020,15,Sport Recife,Botafogo,0,0,Empate,1,2,2020-10-11 00:00:00,Ilha do Retiro - Recife - PE,1,1,0,3,1,-2
2020,15,Atlético Goianiense,Red Bull Bragantino,1,0,Mandante,2,1,2020-10-11 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,3,0,3,0,0,0
2020,15,Ceará,Corinthians,0,0,Empate,2,1,2020-10-11 00:00:00,Arena Castelão - Fortaleza - CE,1,1,3,0,-2,1
2020,15,Internacional,Athletico Paranaense,1,0,Mandante,2,1,2020-10-11 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,3,0,0,0
2020,16,Palmeiras,Coritiba,1,0,Mandante,1,3,2020-10-14 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,0,3,3,-3
2020,16,Grêmio,Botafogo,0,0,Empate,3,1,2020-10-14 00:00:00,Arena do Grêmio - Porto Alegre - RS,1,1,3,0,-2,1
2020,16,Santos Fc,Atlético Goianiense,1,0,Mandante,0,1,2020-10-14 00:00:00,Vila Belmiro - Santos - SP,3,0,0,3,3,-3
2020,16,Atlético Mineiro,Fluminense,1,0,Mandante,1,1,2020-10-14 00:00:00,Mineirão - Belo Horizonte - MG,3,0,1,1,2,-1
2020,16,Sport Recife,Internacional,0,1,Visitante,3,5,2020-10-14 00:00:00,Ilha do Retiro - Recife - PE,0,3,0,3,0,0
2020,16,Athletico Paranaense,Corinthians,0,0,Empate,0,1,2020-10-14 00:00:00,Arena da Baixada - Curitiba - PR,1,1,0,3,1,-2
2020,16,Flamengo,Red Bull Bragantino,1,0,Mandante,1,1,2020-10-15 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,1,1,2,-1
2020,16,Goiás,Bahia,0,1,Visitante,1,1,2020-10-16 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2020,16,Vasco da Gama,Fortaleza,0,1,Visitante,0,0,2020-11-19 00:00:00,São Januário - Rio de Janeiro - RJ,0,3,1,1,-1,2
2020,16,Ceará,São Paulo,0,1,Visitante,1,1,2020-11-25 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2020,17,Fluminense,Ceará,1,0,Mandante,2,2,2020-10-17 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,1,1,2,-1
2020,17,Coritiba,Santos Fc,0,1,Visitante,1,2,2020-10-17 00:00:00,Couto Pereira - Curitiba - PR,0,3,0,3,0,0
2020,17,Atlético Goianiense,Athletico Paranaense,1,0,Mandante,1,1,2020-10-17 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,3,0,1,1,2,-1
2020,17,São Paulo,Grêmio,1,0,Mandante,0,0,2020-10-17 00:00:00,Morumbi - Sao Paulo - SP,3,0,1,1,2,-1
2020,17,Corinthians,Flamengo,0,1,Visitante,1,5,2020-10-18 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,0,3,0,0
2020,17,Internacional,Vasco da Gama,1,0,Mandante,2,0,2020-10-18 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,3,0,0,0
2020,17,Fortaleza,Palmeiras,0,0,Empate,2,0,2020-10-18 00:00:00,Arena Castelão - Fortaleza - CE,1,1,3,0,-2,1
2020,17,Red Bull Bragantino,Sport Recife,0,1,Visitante,2,0,2020-10-18 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,0,3,3,0,-3,3
2020,17,Botafogo,Goiás,1,0,Mandante,0,0,2020-10-19 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,1,1,2,-1
2020,17,Bahia,Atlético Mineiro,0,1,Visitante,3,1,2020-10-19 00:00:00,Pituaçu - Salvador - BA,0,3,3,0,-3,3
2020,18,Vasco da Gama,Corinthians,0,0,Empate,1,2,2020-10-21 00:00:00,São Januário - Rio de Janeiro - RJ,1,1,0,3,1,-2
2020,18,Red Bull Bragantino,Goiás,1,0,Mandante,2,0,2020-10-24 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,3,0,3,0,0,0
2020,18,Ceará,Coritiba,1,0,Mandante,2,1,2020-10-24 00:00:00,Arena Castelão - Fortaleza - CE,3,0,3,0,0,0
2020,18,Atlético Mineiro,Sport Recife,1,0,Mandante,0,0,2020-10-24 00:00:00,Mineirão - Belo Horizonte - MG,3,0,1,1,2,-1
2020,18,Atlético Goianiense,Palmeiras,0,0,Empate,0,3,2020-10-25 00:00:00,Olímpico Pedro Ludovico - Goiania - GO,1,1,0,3,1,-2
2020,18,Fluminense,Santos Fc,0,0,Empate,3,1,2020-10-25 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,3,0,-2,1
2020,18,Internacional,Flamengo,0,0,Empate,2,2,2020-10-25 00:00:00,Beira-Rio - Porto Alegre - RS,1,1,1,1,0,0
2020,18,Athletico Paranaense,Grêmio,0,1,Visitante,1,2,2020-10-25 00:00:00,Arena da Baixada - Curitiba - PR,0,3,0,3,0,0
2020,18,Bahia,Fortaleza,0,1,Visitante,2,1,2020-11-11 00:00:00,Arena Fonte Nova - Salvador - BA,0,3,3,0,-3,3
2020,18,São Paulo,Botafogo,1,0,Mandante,4,0,2020-12-09 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2020,19,Botafogo,Ceará,0,1,Visitante,2,2,2020-10-31 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,1,1,-1,2
2020,19,Corinthians,Internacional,0,1,Visitante,1,0,2020-10-31 00:00:00,Neo Química Arena - Sao Paulo - SP,0,3,3,0,-3,3
2020,19,Coritiba,Atlético Goianiense,0,1,Visitante,1,0,2020-10-31 00:00:00,Couto Pereira - Curitiba - PR,0,3,3,0,-3,3
2020,19,Fortaleza,Fluminense,0,1,Visitante,0,1,2020-10-31 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2020,19,Sport Recife,Athletico Paranaense,0,0,Empate,1,0,2020-11-01 00:00:00,Ilha do Retiro - Recife - PE,1,1,3,0,-2,1
2020,19,Flamengo,São Paulo,0,0,Empate,1,4,2020-11-01 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,0,3,1,-2
2020,19,Santos Fc,Bahia,1,0,Mandante,3,1,2020-11-01 00:00:00,Vila Belmiro - Santos - SP,3,0,3,0,0,0
2020,19,Goiás,Vasco da Gama,0,1,Visitante,1,1,2020-11-01 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2020,19,Palmeiras,Atlético Mineiro,0,1,Visitante,3,0,2020-11-02 00:00:00,Allianz Parque - Sao Paulo - SP,0,3,3,0,-3,3
2020,19,Grêmio,Red Bull Bragantino,1,0,Mandante,2,1,2020-11-02 00:00:00,Arena do Grêmio - Porto Alegre - RS,3,0,3,0,0,0
2020,20,Athletico Paranaense,Fortaleza,0,1,Visitante,2,1,2020-11-07 00:00:00,Arena da Baixada - Curitiba - PR,0,3,3,0,-3,3
