ano,rodada,mandante,visitante,gol_prev_mandante,gol_prev_visitante,previsao,gol_time_mandante,gol_time_visitante,data,local,pontos_prev_mandante,pontos_prev_visitante,pontos_real_mandante,pontos_real_visitante,erro_mandante,erro_visitante
2022,4,Ceará,Red Bull Bragantino,0,0,Empate,0,1,2022-04-30 00:00:00,Arena Castelão - Fortaleza - CE,1,1,0,3,1,-2
2022,4,Goiás,Atlético Mineiro,0,1,Visitante,2,2,2022-04-30 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2022,4,Cuiabá,Atlético Goianiense,1,0,Mandante,1,1,2022-04-30 00:00:00,Arena Pantanal - Cuiaba - MT,3,0,1,1,2,-1
2022,4,Botafogo,Juventude,1,0,Mandante,1,1,2022-05-01 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,1,1,2,-1
2022,4,Corinthians,Fortaleza,1,0,Mandante,1,0,2022-05-01 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,3,0,0,0
2022,4,Coritiba,Fluminense,0,0,Empate,3,2,2022-05-01 00:00:00,Couto Pereira - Curitiba - PR,1,1,3,0,-2,1
2022,4,Internacional,Avaí,0,0,Empate,0,0,2022-05-01 00:00:00,Beira-Rio - Porto Alegre - RS,1,1,1,1,0,0
2022,4,São Paulo,Santos Fc,0,1,Visitante,2,1,2022-05-02 00:00:00,Morumbi - Sao Paulo - SP,0,3,3,0,-3,3
2022,5,Atlético Mineiro,America,1,0,Mandante,1,2,2022-05-07 00:00:00,Independência - Belo Horizonte - MG,3,0,0,3,3,-3
2022,5,Athletico Paranaense,Ceará,0,1,Visitante,1,0,2022-05-07 00:00:00,Arena da Baixada - Curitiba - PR,0,3,3,0,-3,3
2022,5,Flamengo,Botafogo,0,0,Empate,0,1,2022-05-08 00:00:00,Mané Garrincha - Brasilia - DF,1,1,0,3,1,-2
2022,5,Atlético Goianiense,Goiás,0,0,Empate,0,1,2022-05-08 00:00:00,Antônio Accioly - Goiania - GO,1,1,0,3,1,-2
2022,5,Palmeiras,Fluminense,0,0,Empate,1,1,2022-05-08 00:00:00,Allianz Parque - Sao Paulo - SP,1,1,1,1,0,0
2022,5,Santos Fc,Cuiabá,0,0,Empate,4,1,2022-05-08 00:00:00,Vila Belmiro - Santos - SP,1,1,3,0,-2,1
2022,5,Red Bull Bragantino,Corinthians,0,0,Empate,0,1,2022-05-08 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,1,1,0,3,1,-2
2022,5,Juventude,Internacional,0,1,Visitante,1,1,2022-05-08 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,1,1,-1,2
2022,5,Fortaleza,São Paulo,0,1,Visitante,1,1,2022-05-08 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,5,Avaí,Coritiba,0,0,Empate,2,1,2022-05-09 00:00:00,Ressacada - Florianopolis - SC,1,1,3,0,-2,1
2022,6,Palmeiras,Red Bull Bragantino,0,0,Empate,2,0,2022-05-14 00:00:00,Allianz Parque - Sao Paulo - SP,1,1,3,0,-2,1
2022,6,Ceará,Flamengo,0,0,Empate,2,2,2022-05-14 00:00:00,Arena Castelão - Fortaleza - CE,1,1,1,1,0,0
2022,6,Internacional,Corinthians,0,1,Visitante,2,2,2022-05-14 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,1,1,-1,2
2022,6,Atlético Mineiro,Atlético Goianiense,1,0,Mandante,2,0,2022-05-14 00:00:00,Independência - Belo Horizonte - MG,3,0,3,0,0,0
2022,6,Fluminense,Athletico Paranaense,0,0,Empate,2,1,2022-05-14 00:00:00,Raulino de Oliveira - Volta Redonda - RJ,1,1,3,0,-2,1
2022,6,São Paulo,Cuiabá,0,0,Empate,2,1,2022-05-15 00:00:00,Morumbi - Sao Paulo - SP,1,1,3,0,-2,1
2022,6,Coritiba,America,0,0,Empate,1,0,2022-05-15 00:00:00,Couto Pereira - Curitiba - PR,1,1,3,0,-2,1
2022,6,Avaí,Juventude,1,0,Mandante,1,2,2022-05-15 00:00:00,Ressacada - Florianopolis - SC,3,0,0,3,3,-3
2022,6,Botafogo,Fortaleza,1,0,Mandante,3,1,2022-05-15 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,3,0,0,0
2022,6,Goiás,Santos Fc,0,1,Visitante,1,0,2022-05-15 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,3,0,-3,3
2022,7,Red Bull Bragantino,Atlético Mineiro,0,1,Visitante,1,1,2022-05-11 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,0,3,1,1,-1,2
2022,7,Flamengo,Goiás,0,1,Visitante,1,0,2022-05-21 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,3,0,-3,3
2022,7,Atlético Goianiense,Coritiba,0,1,Visitante,2,0,2022-05-21 00:00:00,Antônio Accioly - Goiania - GO,0,3,3,0,-3,3
2022,7,Santos Fc,Ceará,1,0,Mandante,0,0,2022-05-21 00:00:00,Arena Barueri - Barueri - SP,3,0,1,1,2,-1
2022,7,Juventude,Palmeiras,0,1,Visitante,0,3,2022-05-21 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2022,7,America,Botafogo,0,1,Visitante,1,1,2022-05-21 00:00:00,Independência - Belo Horizonte - MG,0,3,1,1,-1,2
2022,7,Cuiabá,Internacional,0,1,Visitante,1,1,2022-05-21 00:00:00,Arena Pantanal - Cuiaba - MT,0,3,1,1,-1,2
2022,7,Corinthians,São Paulo,0,0,Empate,1,1,2022-05-22 00:00:00,Neo Química Arena - Sao Paulo - SP,1,1,1,1,0,0
2022,7,Fortaleza,Fluminense,0,1,Visitante,0,1,2022-05-22 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2022,7,Athletico Paranaense,Avaí,0,1,Visitante,2,1,2022-05-22 00:00:00,Arena da Baixada - Curitiba - PR,0,3,3,0,-3,3
2022,8,Goiás,Red Bull Bragantino,0,0,Empate,1,1,2022-05-28 00:00:00,Hailé Pinheiro - Goiania - GO,1,1,1,1,0,0
2022,8,São Paulo,Ceará,1,0,Mandante,2,2,2022-05-28 00:00:00,Morumbi - Sao Paulo - SP,3,0,1,1,2,-1
2022,8,Fortaleza,Juventude,0,1,Visitante,1,1,2022-05-28 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,8,Coritiba,Botafogo,0,1,Visitante,1,0,2022-05-29 00:00:00,Couto Pereira - Curitiba - PR,0,3,3,0,-3,3
2022,8,Santos Fc,Palmeiras,0,0,Empate,0,1,2022-05-29 00:00:00,Vila Belmiro - Santos - SP,1,1,0,3,1,-2
2022,8,Cuiabá,Athletico Paranaense,0,0,Empate,0,1,2022-05-29 00:00:00,Arena Pantanal - Cuiaba - MT,1,1,0,3,1,-2
2022,8,Corinthians,America,1,0,Mandante,1,1,2022-05-29 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,1,1,2,-1
2022,8,Fluminense,Flamengo,0,0,Empate,1,2,2022-05-29 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,0,3,1,-2
2022,8,Atlético Mineiro,Avaí,1,0,Mandante,2,1,2022-05-29 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2022,8,Internacional,Atlético Goianiense,1,0,Mandante,1,1,2022-05-30 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,1,1,2,-1
2022,9,America,Cuiabá,1,0,Mandante,2,1,2022-06-04 00:00:00,Independência - Belo Horizonte - MG,3,0,3,0,0,0
2022,9,Athletico Paranaense,Santos Fc,0,0,Empate,2,2,2022-06-04 00:00:00,Arena da Baixada - Curitiba - PR,1,1,1,1,0,0
2022,2,Goiás,Palmeiras,0,1,Visitante,1,1,2022-04-16 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2022,2,Corinthians,Avaí,0,0,Empate,3,0,2022-04-16 00:00:00,Neo Química Arena - Sao Paulo - SP,1,1,3,0,-2,1
2022,2,America,Juventude,0,0,Empate,4,1,2022-04-16 00:00:00,Independência - Belo Horizonte - MG,1,1,3,0,-2,1
2022,2,Cuiabá,Fluminense,0,0,Empate,0,1,2022-04-16 00:00:00,Arena Pantanal - Cuiaba - MT,1,1,0,3,1,-2
2022,2,Santos Fc,Coritiba,0,1,Visitante,2,1,2022-04-17 00:00:00,Vila Belmiro - Santos - SP,0,3,3,0,-3,3
2022,2,Flamengo,São Paulo,0,1,Visitante,3,1,2022-04-17 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,3,0,-3,3
2022,2,Red Bull Bragantino,Atlético Goianiense,0,0,Empate,4,0,2022-04-17 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,1,1,3,0,-2,1
2022,2,Internacional,Fortaleza,0,0,Empate,2,1,2022-04-17 00:00:00,Beira-Rio - Porto Alegre - RS,1,1,3,0,-2,1
2022,2,Athletico Paranaense,Atlético Mineiro,0,1,Visitante,0,1,2022-04-17 00:00:00,Arena da Baixada - Curitiba - PR,0,3,0,3,0,0
2022,2,Ceará,Botafogo,1,0,Mandante,1,3,2022-04-17 00:00:00,Arena Castelão - Fortaleza - CE,3,0,0,3,3,-3
2022,3,Red Bull Bragantino,São Paulo,1,0,Mandante,1,1,2022-04-23 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,3,0,1,1,2,-1
2022,3,Athletico Paranaense,Flamengo,0,1,Visitante,1,0,2022-04-23 00:00:00,Arena da Baixada - Curitiba - PR,0,3,3,0,-3,3
2022,3,Palmeiras,Corinthians,0,1,Visitante,3,0,2022-04-23 00:00:00,Arena Barueri - Barueri - SP,0,3,3,0,-3,3
2022,3,Fluminense,Internacional,1,0,Mandante,0,1,2022-04-23 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,0,3,3,-3
2022,3,Atlético Mineiro,Coritiba,0,0,Empate,2,2,2022-04-23 00:00:00,Independência - Belo Horizonte - MG,1,1,1,1,0,0
2022,3,Santos Fc,America,0,0,Empate,3,0,2022-04-24 00:00:00,Vila Belmiro - Santos - SP,1,1,3,0,-2,1
2022,3,Juventude,Cuiabá,0,1,Visitante,0,1,2022-04-24 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2022,3,Atlético Goianiense,Botafogo,0,1,Visitante,1,1,2022-04-24 00:00:00,Antônio Accioly - Goiania - GO,0,3,1,1,-1,2
2022,3,Avaí,Goiás,0,0,Empate,3,2,2022-04-25 00:00:00,Ressacada - Florianopolis - SC,1,1,3,0,-2,1
2022,3,Fortaleza,Ceará,0,0,Empate,0,1,2022-06-01 00:00:00,Arena Castelão - Fortaleza - CE,1,1,0,3,1,-2
2022,4,Flamengo,Palmeiras,0,1,Visitante,0,0,2022-04-20 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,1,1,-1,2
2022,4,America,Athletico Paranaense,1,0,Mandante,1,0,2022-04-30 00:00:00,Independência - Belo Horizonte - MG,3,0,3,0,0,0
2022,4,Ceará,Red Bull Bragantino,0,1,Visitante,0,1,2022-04-30 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2022,4,Goiás,Atlético Mineiro,0,1,Visitante,2,2,2022-04-30 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2022,4,Cuiabá,Atlético Goianiense,1,0,Mandante,1,1,2022-04-30 00:00:00,Arena Pantanal - Cuiaba - MT,3,0,1,1,2,-1
2022,4,Botafogo,Juventude,1,0,Mandante,1,1,2022-05-01 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,1,1,2,-1
2022,4,Corinthians,Fortaleza,1,0,Mandante,1,0,2022-05-01 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,3,0,0,0
2022,4,Coritiba,Fluminense,1,0,Mandante,3,2,2022-05-01 00:00:00,Couto Pereira - Curitiba - PR,3,0,3,0,0,0
2022,4,Internacional,Avaí,0,0,Empate,0,0,2022-05-01 00:00:00,Beira-Rio - Porto Alegre - RS,1,1,1,1,0,0
2022,4,São Paulo,Santos Fc,0,1,Visitante,2,1,2022-05-02 00:00:00,Morumbi - Sao Paulo - SP,0,3,3,0,-3,3
2022,5,Atlético Mineiro,America,1,0,Mandante,1,2,2022-05-07 00:00:00,Independência - Belo Horizonte - MG,3,0,0,3,3,-3
2022,5,Athletico Paranaense,Ceará,0,1,Visitante,1,0,2022-05-07 00:00:00,Arena da Baixada - Curitiba - PR,0,3,3,0,-3,3
2022,5,Flamengo,Botafogo,0,0,Empate,0,1,2022-05-08 00:00:00,Mané Garrincha - Brasilia - DF,1,1,0,3,1,-2
2022,5,Atlético Goianiense,Goiás,0,0,Empate,0,1,2022-05-08 00:00:00,Antônio Accioly - Goiania - GO,1,1,0,3,1,-2
2022,5,Palmeiras,Fluminense,1,0,Mandante,1,1,2022-05-08 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,1,1,2,-1
2022,5,Santos Fc,Cuiabá,1,0,Mandante,4,1,2022-05-08 00:00:00,Vila Belmiro - Santos - SP,3,0,3,0,0,0
2022,5,Red Bull Bragantino,Corinthians,1,0,Mandante,0,1,2022-05-08 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,3,0,0,3,3,-3
2022,5,Juventude,Internacional,0,1,Visitante,1,1,2022-05-08 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,1,1,-1,2
2022,5,Fortaleza,São Paulo,0,1,Visitante,1,1,2022-05-08 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,5,Avaí,Coritiba,0,1,Visitante,2,1,2022-05-09 00:00:00,Ressacada - Florianopolis - SC,0,3,3,0,-3,3
2022,6,Palmeiras,Red Bull Bragantino,0,0,Empate,2,0,2022-05-14 00:00:00,Allianz Parque - Sao Paulo - SP,1,1,3,0,-2,1
2022,6,Ceará,Flamengo,0,1,Visitante,2,2,2022-05-14 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,6,Internacional,Corinthians,0,1,Visitante,2,2,2022-05-14 00:00:00,Beira-Rio - Porto Alegre - RS,0,3,1,1,-1,2
2022,6,Atlético Mineiro,Atlético Goianiense,1,0,Mandante,2,0,2022-05-14 00:00:00,Independência - Belo Horizonte - MG,3,0,3,0,0,0
2022,6,Fluminense,Athletico Paranaense,1,0,Mandante,2,1,2022-05-14 00:00:00,Raulino de Oliveira - Volta Redonda - RJ,3,0,3,0,0,0
2022,6,São Paulo,Cuiabá,1,0,Mandante,2,1,2022-05-15 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2022,6,Coritiba,America,0,0,Empate,1,0,2022-05-15 00:00:00,Couto Pereira - Curitiba - PR,1,1,3,0,-2,1
2022,6,Avaí,Juventude,1,0,Mandante,1,2,2022-05-15 00:00:00,Ressacada - Florianopolis - SC,3,0,0,3,3,-3
2022,6,Botafogo,Fortaleza,1,0,Mandante,3,1,2022-05-15 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,3,0,0,0
2022,6,Goiás,Santos Fc,0,1,Visitante,1,0,2022-05-15 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,3,0,-3,3
2022,7,Red Bull Bragantino,Atlético Mineiro,0,0,Empate,1,1,2022-05-11 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,1,1,1,1,0,0
2022,7,Flamengo,Goiás,0,0,Empate,1,0,2022-05-21 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,3,0,-2,1
2022,7,Atlético Goianiense,Coritiba,0,1,Visitante,2,0,2022-05-21 00:00:00,Antônio Accioly - Goiania - GO,0,3,3,0,-3,3
2022,7,Santos Fc,Ceará,1,0,Mandante,0,0,2022-05-21 00:00:00,Arena Barueri - Barueri - SP,3,0,1,1,2,-1
2022,7,Juventude,Palmeiras,0,1,Visitante,0,3,2022-05-21 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2022,7,America,Botafogo,0,1,Visitante,1,1,2022-05-21 00:00:00,Independência - Belo Horizonte - MG,0,3,1,1,-1,2
2022,7,Cuiabá,Internacional,0,1,Visitante,1,1,2022-05-21 00:00:00,Arena Pantanal - Cuiaba - MT,0,3,1,1,-1,2
2022,7,Corinthians,São Paulo,0,0,Empate,1,1,2022-05-22 00:00:00,Neo Química Arena - Sao Paulo - SP,1,1,1,1,0,0
2022,7,Fortaleza,Fluminense,0,1,Visitante,0,1,2022-05-22 00:00:00,Arena Castelão - Fortaleza - CE,0,3,0,3,0,0
2022,7,Athletico Paranaense,Avaí,0,1,Visitante,2,1,2022-05-22 00:00:00,Arena da Baixada - Curitiba - PR,0,3,3,0,-3,3
2022,8,Goiás,Red Bull Bragantino,0,1,Visitante,1,1,2022-05-28 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2022,8,São Paulo,Ceará,1,0,Mandante,2,2,2022-05-28 00:00:00,Morumbi - Sao Paulo - SP,3,0,1,1,2,-1
2022,8,Fortaleza,Juventude,0,1,Visitante,1,1,2022-05-28 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,8,Coritiba,Botafogo,0,1,Visitante,1,0,2022-05-29 00:00:00,Couto Pereira - Curitiba - PR,0,3,3,0,-3,3
2022,8,Santos Fc,Palmeiras,0,1,Visitante,0,1,2022-05-29 00:00:00,Vila Belmiro - Santos - SP,0,3,0,3,0,0
2022,8,Cuiabá,Athletico Paranaense,0,0,Empate,0,1,2022-05-29 00:00:00,Arena Pantanal - Cuiaba - MT,1,1,0,3,1,-2
2022,8,Corinthians,America,1,0,Mandante,1,1,2022-05-29 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,1,1,2,-1
2022,8,Fluminense,Flamengo,0,0,Empate,1,2,2022-05-29 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,0,3,1,-2
2022,8,Atlético Mineiro,Avaí,1,0,Mandante,2,1,2022-05-29 00:00:00,Mineirão - Belo Horizonte - MG,3,0,3,0,0,0
2022,8,Internacional,Atlético Goianiense,1,0,Mandante,1,1,2022-05-30 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,1,1,2,-1
2022,9,America,Cuiabá,1,0,Mandante,2,1,2022-06-04 00:00:00,Independência - Belo Horizonte - MG,3,0,3,0,0,0
2022,9,Athletico Paranaense,Santos Fc,0,1,Visitante,2,2,2022-06-04 00:00:00,Arena da Baixada - Curitiba - PR,0,3,1,1,-1,2
2022,9,Ceará,Coritiba,0,1,Visitante,1,1,2022-06-04 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,9,Avaí,São Paulo,0,1,Visitante,1,1,2022-06-04 00:00:00,Ressacada - Florianopolis - SC,0,3,1,1,-1,2
2022,9,Atlético Goianiense,Corinthians,0,1,Visitante,0,1,2022-06-04 00:00:00,Antônio Accioly - Goiania - GO,0,3,0,3,0,0
2022,9,Juventude,Fluminense,0,1,Visitante,1,0,2022-06-05 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,3,0,-3,3
2022,9,Flamengo,Fortaleza,1,0,Mandante,1,2,2022-06-05 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,0,3,3,-3
2022,9,Palmeiras,Atlético Mineiro,1,0,Mandante,0,0,2022-06-05 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,1,1,2,-1
2022,9,Red Bull Bragantino,Internacional,1,0,Mandante,0,2,2022-06-05 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,3,0,0,3,3,-3
2022,9,Botafogo,Goiás,1,0,Mandante,1,2,2022-06-06 00:00:00,Nilton Santos - Rio de Janeiro - RJ,3,0,0,3,3,-3
2022,10,Cuiabá,Corinthians,0,1,Visitante,1,0,2022-06-07 00:00:00,Arena Pantanal - Cuiaba - MT,0,3,3,0,-3,3
2022,10,Juventude,Athletico Paranaense,0,1,Visitante,1,3,2022-06-08 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2022,10,America,Ceará,1,0,Mandante,0,2,2022-06-08 00:00:00,Independência - Belo Horizonte - MG,3,0,0,3,3,-3
2022,10,Red Bull Bragantino,Flamengo,0,1,Visitante,1,0,2022-06-08 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,0,3,3,0,-3,3
2022,10,Atlético Goianiense,Avaí,0,1,Visitante,2,1,2022-06-08 00:00:00,Antônio Accioly - Goiania - GO,0,3,3,0,-3,3
2022,10,Fluminense,Atlético Mineiro,0,1,Visitante,5,3,2022-06-08 00:00:00,Maracanã - Rio de Janeiro - RJ,0,3,3,0,-3,3
2022,10,Santos Fc,Internacional,0,0,Empate,1,1,2022-06-08 00:00:00,Vila Belmiro - Santos - SP,1,1,1,1,0,0
2022,10,Palmeiras,Botafogo,1,0,Mandante,4,0,2022-06-09 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2022,10,Fortaleza,Goiás,0,1,Visitante,1,1,2022-06-09 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,10,Coritiba,São Paulo,0,1,Visitante,1,1,2022-06-09 00:00:00,Couto Pereira - Curitiba - PR,0,3,1,1,-1,2
2022,11,Corinthians,Juventude,1,0,Mandante,2,0,2022-06-11 00:00:00,Neo Química Arena - Sao Paulo - SP,3,0,3,0,0,0
2022,11,Atlético Mineiro,Santos Fc,0,1,Visitante,1,1,2022-06-11 00:00:00,Mineirão - Belo Horizonte - MG,0,3,1,1,-1,2
2022,11,Cuiabá,Red Bull Bragantino,0,1,Visitante,1,1,2022-06-11 00:00:00,Arena Pantanal - Cuiaba - MT,0,3,1,1,-1,2
2022,11,Fluminense,Atlético Goianiense,1,0,Mandante,0,2,2022-06-11 00:00:00,Maracanã - Rio de Janeiro - RJ,3,0,0,3,3,-3
2022,11,Internacional,Flamengo,1,0,Mandante,3,1,2022-06-11 00:00:00,Beira-Rio - Porto Alegre - RS,3,0,3,0,0,0
2022,11,Goiás,Ceará,0,1,Visitante,1,1,2022-06-12 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,1,1,-1,2
2022,11,São Paulo,America,1,0,Mandante,1,0,2022-06-12 00:00:00,Morumbi - Sao Paulo - SP,3,0,3,0,0,0
2022,11,Coritiba,Palmeiras,0,1,Visitante,0,2,2022-06-12 00:00:00,Couto Pereira - Curitiba - PR,0,3,0,3,0,0
2022,11,Fortaleza,Athletico Paranaense,0,1,Visitante,0,0,2022-06-12 00:00:00,Arena Castelão - Fortaleza - CE,0,3,1,1,-1,2
2022,11,Botafogo,Avaí,0,0,Empate,0,1,2022-06-13 00:00:00,Nilton Santos - Rio de Janeiro - RJ,1,1,0,3,1,-2
2022,12,Juventude,Santos Fc,0,1,Visitante,1,2,2022-06-14 00:00:00,Alfredo Jaconi - Caxias do Sul - RS,0,3,0,3,0,0
2022,12,Red Bull Bragantino,Coritiba,0,0,Empate,4,2,2022-06-15 00:00:00,Nabi Abi Chedid - Braganca Paulista - SP,1,1,3,0,-2,1
2022,12,Ceará,Atlético Mineiro,0,0,Empate,0,0,2022-06-15 00:00:00,Arena Castelão - Fortaleza - CE,1,1,1,1,0,0
2022,12,Flamengo,Cuiabá,0,0,Empate,2,0,2022-06-15 00:00:00,Maracanã - Rio de Janeiro - RJ,1,1,3,0,-2,1
2022,12,Goiás,Internacional,0,1,Visitante,1,2,2022-06-15 00:00:00,Hailé Pinheiro - Goiania - GO,0,3,0,3,0,0
2022,12,Athletico Paranaense,Corinthians,0,1,Visitante,1,1,2022-06-15 00:00:00,Arena da Baixada - Curitiba - PR,0,3,1,1,-1,2
2022,12,America,Fluminense,0,0,Empate,0,0,2022-06-15 00:00:00,Independência - Belo Horizonte - MG,1,1,1,1,0,0
2022,12,Botafogo,São Paulo,0,1,Visitante,1,0,2022-06-16 00:00:00,Nilton Santos - Rio de Janeiro - RJ,0,3,3,0,-3,3
2022,12,Palmeiras,Atlético Goianiense,1,0,Mandante,4,2,2022-06-16 00:00:00,Allianz Parque - Sao Paulo - SP,3,0,3,0,0,0
2022,12,Avaí,Fortaleza,1,0,Mandante,3,2,2022-06-16 00:00:00,Ressacada - Florianopolis - SC,3,0,3,0,0,0
2022,13,Cuiabá,Ceará,0,1,Visitante,0,0,2022-06-18 00:00:00,Arena Pantanal - Cuiaba - MT,0,3,1,1,-1,2
